year,from_country_id,to_country_id,total_points,tele_points,jury_points,norm_points,voting_regime,pair_id,numeric_id,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,distw,former_soviet_from_country,former_yugoslav_from_country,scandinavian_from_country,balkan_from_country,former_soviet_to_country,former_yugoslav_to_country,scandinavian_to_country,balkan_to_country,former_soviet,former_yugoslav,scandinavian,balkan,eu_membership,from_gdp_usd,from_gdp_pc_usd,from_log_gdp_usd,from_log_gdp_pc_usd,to_gdp_usd,to_gdp_pc_usd,to_log_gdp_usd,to_log_gdp_pc_usd,gdp_similarity,migrant_stock,migration_source,voting_country_population,migration_intensity,trade_bilateral,trade_openness,log_trade_openness,log_trade_bilateral
1994,AUT,CHE,0,,,0.0,12.0,AUT-CHE,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,576.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,305.911,43896.033,5.723294209974209,10.689579230515456,0.962774930746342,9228.0,UN_DESA,7936118.0,0.001162785129959005,,,,
1994,AUT,SVK,0,,,0.0,12.0,AUT-SVK,725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,294.7693,0,0,0,0,0,0,0,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,16.046,2989.669,2.7754595973314644,8.002917957915638,0.6863200028851084,10546.6,UN_DESA,7936118.0,0.001328936893327443,,,,
1994,AUT,ROU,0,,,0.0,12.0,AUT-ROU,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0266,0,0,0,0,0,0,0,1,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,30.376,1317.048,3.4136528229295013,7.183148147548373,0.7823970471452599,24418.2,UN_DESA,7936118.0,0.0030768443715176617,,,,
1994,AUT,FIN,0,,,0.0,12.0,AUT-FIN,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.832,0,0,0,0,0,0,1,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,103.621,20406.2,4.640740011986669,9.92359405522613,0.9325096746170242,,missing,7936118.0,,,,,
1994,AUT,NLD,4,,,0.3333333333333333,12.0,AUT-NLD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.5513,0,0,0,0,0,0,0,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,383.091,24970.81,5.948272558869959,10.1254628216744,0.9435396808859746,3798.2,UN_DESA,7936118.0,0.0004785967144137726,,,,
1994,AUT,EST,0,,,0.0,12.0,AUT-EST,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.984,0,0,0,0,1,0,0,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,2.507,1711.265,0.9190868191761564,7.444988142086521,0.2949774546019722,,missing,7936118.0,,,,,
1994,AUT,LTU,0,,,0.0,12.0,AUT-LTU,728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.096,0,0,0,0,1,0,0,0,0,0,0,0,0,202.854,25584.781,5.3124865084622295,10.149752961499606,,,,,,,missing,7936118.0,,,,,
1994,BIH,IRL,10,,,0.8333333333333334,12.0,BIH-IRL,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.345,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,55.843,15460.16,4.0225441819393515,9.646021671376346,,,missing,3725412.0,,,,,
1994,BIH,POL,8,,,0.6666666666666666,12.0,BIH-POL,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.8704,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,104.213,2701.144,4.646436881614151,7.901430665959057,,,missing,3725412.0,,,,,
1994,BIH,DEU,7,,,0.5833333333333334,12.0,BIH-DEU,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.18,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,2220.165,27359.629,7.705336796428734,10.21682381170303,,812.8,UN_DESA,3725412.0,0.00021817721100377623,,,,
1994,BIH,HUN,3,,,0.25,12.0,BIH-HUN,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,379.2039,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,43.308,4184.221,3.768337375448652,8.339075824617504,,236.2,UN_DESA,3725412.0,6.340238341423713e-05,,,,
1994,BIH,MLT,12,,,1.0,12.0,BIH-MLT,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.2653,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,missing,3725412.0,,,,,
1994,BIH,NOR,6,,,0.5,12.0,BIH-NOR,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.704,0,1,0,1,0,0,1,0,0,0,0,0,0,,,,,126.325,29050.805,4.838857951177972,10.276801472739493,,,missing,3725412.0,,,,,
1994,BIH,FRA,2,,,0.16666666666666666,12.0,BIH-FRA,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.467,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,1388.477,23505.585,7.23596274197156,10.064993331470156,,242.2,UN_DESA,3725412.0,6.501294353483588e-05,,,,
1994,BIH,PRT,0,,,0.0,12.0,BIH-PRT,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.086,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,99.692,9977.624,4.602085433026167,9.208100264808579,,,missing,3725412.0,,,,,
1994,BIH,RUS,0,,,0.0,12.0,BIH-RUS,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.108,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,,293.768,1982.233,5.682790340176779,7.59197926600273,,236.6,UN_DESA,3725412.0,6.350975408894372e-05,,,,
1994,BIH,GBR,4,,,0.3333333333333333,12.0,BIH-GBR,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.175,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,1245.905,21532.357,7.12761745245994,9.977312059517393,,,missing,3725412.0,,,,,
1994,BIH,CYP,0,,,0.0,12.0,BIH-CYP,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.936,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,8.004,12525.318,2.079941416721487,9.435507314852321,,,missing,3725412.0,,,,,
1994,BIH,ISL,0,,,0.0,12.0,BIH-ISL,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.365,0,1,0,1,0,0,1,0,0,0,0,0,0,,,,,6.611,24941.828,1.888734928351441,10.124301512458198,,,missing,3725412.0,,,,,
1994,BIH,SWE,0,,,0.0,12.0,BIH-SWE,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.595,0,1,0,1,0,0,1,0,0,0,0,0,0,,,,,228.7,25940.344,5.432411101028736,10.163554719154902,,,missing,3725412.0,,,,,
1994,BIH,GRC,0,,,0.0,12.0,BIH-GRC,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.3003,0,1,0,1,0,0,0,1,0,0,0,1,0,,,,,115.055,10968.169,4.745410274902538,9.302752629584418,,,missing,3725412.0,,,,,
1994,BIH,HRV,0,,,0.0,12.0,BIH-HRV,604,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,225.59,0,1,0,1,0,1,0,1,0,1,0,1,0,,,,,16.669,3684.259,2.813550706960951,8.211824698921358,,26061.2,UN_DESA,3725412.0,0.006995521569157988,,,,
1994,BIH,AUT,5,,,0.4166666666666667,12.0,BIH-AUT,603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,485.1447,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,202.854,25584.781,5.3124865084622295,10.149752961499606,,295.6,UN_DESA,3725412.0,7.934692860816468e-05,,,,
1994,BIH,ESP,0,,,0.0,12.0,BIH-ESP,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.526,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,531.801,13399.66,6.27626935921332,9.502984612482772,,,missing,3725412.0,,,,,
1994,BIH,CHE,0,,,0.0,12.0,BIH-CHE,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0802,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,305.911,43896.033,5.723294209974209,10.689579230515456,,,missing,3725412.0,,,,,
1994,BIH,SVK,0,,,0.0,12.0,BIH-SVK,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,514.1002,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,16.046,2989.669,2.7754595973314644,8.002917957915638,,5525.0,UN_DESA,3725412.0,0.0014830574443846748,,,,
1994,BIH,ROU,0,,,0.0,12.0,BIH-ROU,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5349,0,1,0,1,0,0,0,1,0,0,0,1,0,,,,,30.376,1317.048,3.4136528229295013,7.183148147548373,,544.0,UN_DESA,3725412.0,0.0001460241176009526,,,,
1994,BIH,FIN,1,,,0.08333333333333333,12.0,BIH-FIN,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.937,0,1,0,1,0,0,1,0,0,0,0,0,0,,,,,103.621,20406.2,4.640740011986669,9.92359405522613,,,missing,3725412.0,,,,,
1994,BIH,NLD,0,,,0.0,12.0,BIH-NLD,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.711,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,383.091,24970.81,5.948272558869959,10.1254628216744,,,missing,3725412.0,,,,,
1994,BIH,EST,0,,,0.0,12.0,BIH-EST,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.55,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,,2.507,1711.265,0.9190868191761564,7.444988142086521,,,missing,3725412.0,,,,,
1994,BIH,LTU,0,,,0.0,12.0,BIH-LTU,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.248,0,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,missing,3725412.0,,,,,
1994,HRV,IRL,12,,,1.0,12.0,HRV-IRL,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.65,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,55.843,15460.16,4.0225441819393515,9.646021671376346,0.823145597797153,4.0,UN_DESA,4652024.0,8.598407918789757e-07,,,,
1994,HRV,POL,8,,,0.6666666666666666,12.0,HRV-POL,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.6577,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,104.213,2701.144,4.646436881614151,7.901430665959057,0.7543043935541867,659.0,UN_DESA,4652024.0,0.00014165877046206125,,,,
1994,HRV,DEU,10,,,0.8333333333333334,12.0,HRV-DEU,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.229,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,2220.165,27359.629,7.705336796428734,10.21682381170303,0.5349521431908635,6489.6,UN_DESA,4652024.0,0.0013950057007444503,,,,
1994,HRV,HUN,5,,,0.4166666666666667,12.0,HRV-HUN,737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,345.5064,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,43.308,4184.221,3.768337375448652,8.339075824617504,0.8549372677667656,1447.6,UN_DESA,4652024.0,0.0003111763825810013,,,,
1994,HRV,MLT,7,,,0.5833333333333334,12.0,HRV-MLT,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.577,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,,,,,,,missing,4652024.0,,,,,
1994,HRV,NOR,3,,,0.25,12.0,HRV-NOR,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.592,0,1,0,1,0,0,1,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,126.325,29050.805,4.838857951177972,10.276801472739493,0.7353372859847269,12.8,UN_DESA,4652024.0,2.7514905340127224e-06,,,,
1994,HRV,FRA,0,,,0.0,12.0,HRV-FRA,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.417,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,1388.477,23505.585,7.23596274197156,10.064993331470156,0.5599376967369132,687.0,UN_DESA,4652024.0,0.00014767765600521407,,,,
1994,HRV,PRT,0,,,0.0,12.0,HRV-PRT,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.634,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,99.692,9977.624,4.602085433026167,9.208100264808579,0.7588157384879023,10.4,UN_DESA,4652024.0,2.235586058885337e-06,,,,
1994,HRV,RUS,1,,,0.08333333333333333,12.0,HRV-RUS,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.927,0,1,0,1,1,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,293.768,1982.233,5.682790340176779,7.59197926600273,0.6622970267674901,1269.4,UN_DESA,4652024.0,0.00027287047530279293,,,,
1994,HRV,GBR,6,,,0.5,12.0,HRV-GBR,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.768,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,1245.905,21532.357,7.12761745245994,9.977312059517393,0.5660402604284787,185.2,UN_DESA,4652024.0,3.981062866399657e-05,,,,
1994,HRV,CYP,0,,,0.0,12.0,HRV-CYP,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.526,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,8.004,12525.318,2.079941416721487,9.435507314852321,0.8500847101216115,,missing,4652024.0,,,,,
1994,HRV,ISL,0,,,0.0,12.0,HRV-ISL,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137.639,0,1,0,1,0,0,1,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,6.611,24941.828,1.888734928351441,10.124301512458198,0.8033263288677123,,missing,4652024.0,,,,,
1994,HRV,SWE,0,,,0.0,12.0,HRV-SWE,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.272,0,1,0,1,0,0,1,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,228.7,25940.344,5.432411101028736,10.163554719154902,0.6824069217092037,276.6,UN_DESA,4652024.0,5.945799075843117e-05,,,,
1994,HRV,GRC,0,,,0.0,12.0,HRV-GRC,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.2092,0,1,0,1,0,0,0,1,0,0,0,1,0,16.669,3684.259,2.813550706960951,8.211824698921358,115.055,10968.169,4.745410274902538,9.302752629584418,0.7444278952389392,54.4,UN_DESA,4652024.0,1.1693834769554069e-05,,,,
1994,HRV,BIH,4,,,0.3333333333333333,12.0,HRV-BIH,628,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,225.59,0,1,0,1,0,1,0,1,0,1,0,1,0,16.669,3684.259,2.813550706960951,8.211824698921358,,,,,,467656.2,UN_DESA,4652024.0,0.10052746933377817,,,,
1994,HRV,AUT,2,,,0.16666666666666666,12.0,HRV-AUT,627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,342.4475,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,202.854,25584.781,5.3124865084622295,10.149752961499606,0.6924779280165847,1405.0,UN_DESA,4652024.0,0.0003020190781474902,,,,
1994,HRV,ESP,0,,,0.0,12.0,HRV-ESP,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.315,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,531.801,13399.66,6.27626935921332,9.502984612482772,0.6190553138518,24.8,UN_DESA,4652024.0,5.331012909649649e-06,,,,
1994,HRV,CHE,0,,,0.0,12.0,HRV-CHE,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0918,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,305.911,43896.033,5.723294209974209,10.689579230515456,0.6591546957540497,590.6,UN_DESA,4652024.0,0.00012695549292093076,,,,
1994,HRV,SVK,0,,,0.0,12.0,HRV-SVK,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,444.0396,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,16.046,2989.669,2.7754595973314644,8.002917957915638,0.9931846413666061,312.0,UN_DESA,4652024.0,6.70675817665601e-05,,,,
1994,HRV,ROU,0,,,0.0,12.0,HRV-ROU,740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.1252,0,1,0,1,0,0,0,1,0,0,0,1,0,16.669,3684.259,2.813550706960951,8.211824698921358,30.376,1317.048,3.4136528229295013,7.183148147548373,0.9036321660135127,196.4,UN_DESA,4652024.0,4.2218182881257706e-05,,,,
1994,HRV,FIN,0,,,0.0,12.0,HRV-FIN,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.747,0,1,0,1,0,0,1,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,103.621,20406.2,4.640740011986669,9.92359405522613,0.7548808633957227,10.4,UN_DESA,4652024.0,2.235586058885337e-06,,,,
1994,HRV,NLD,0,,,0.0,12.0,HRV-NLD,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.277,0,1,0,1,0,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,383.091,24970.81,5.948272558869959,10.1254628216744,0.6422295044304648,246.4,UN_DESA,4652024.0,5.296619277974491e-05,,,,
1994,HRV,EST,0,,,0.0,12.0,HRV-EST,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.399,0,1,0,1,1,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,2.507,1711.265,0.9190868191761564,7.444988142086521,0.4924597219742983,2.4,UN_DESA,4652024.0,5.159044751273854e-07,,,,
1994,HRV,LTU,0,,,0.0,12.0,HRV-LTU,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.648,0,1,0,1,1,0,0,0,0,0,0,0,0,16.669,3684.259,2.813550706960951,8.211824698921358,,,,,,7.2,UN_DESA,4652024.0,1.5477134253821562e-06,,,,
1994,CYP,IRL,8,,,0.6666666666666666,12.0,CYP-IRL,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.165,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,55.843,15460.16,4.0225441819393515,9.646021671376346,0.6816702417709664,257.0,UN_DESA,844667.0,0.00030426191623444504,,,,
1994,CYP,POL,1,,,0.08333333333333333,12.0,CYP-POL,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.371,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,104.213,2701.144,4.646436881614151,7.901430665959057,0.6184431872456961,234.4,UN_DESA,844667.0,0.00027750580998192186,,,,
1994,CYP,DEU,6,,,0.5,12.0,CYP-DEU,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.761,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,2220.165,27359.629,7.705336796428734,10.21682381170303,0.4251164599339239,860.4,UN_DESA,844667.0,0.001018626275206679,,,,
1994,CYP,HUN,0,,,0.0,12.0,CYP-HUN,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.225,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,43.308,4184.221,3.768337375448652,8.339075824617504,0.7113003639656093,114.8,UN_DESA,844667.0,0.00013591154857476377,,,,
1994,CYP,MLT,2,,,0.16666666666666666,12.0,CYP-MLT,576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1708.706,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,,,,,,11.2,UN_DESA,844667.0,1.325966327558671e-05,,,,
1994,CYP,NOR,10,,,0.8333333333333334,12.0,CYP-NOR,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314.872,0,0,0,0,0,0,1,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,126.325,29050.805,4.838857951177972,10.276801472739493,0.6012434545714989,66.8,UN_DESA,844667.0,7.908442025082073e-05,,,,
1994,CYP,FRA,4,,,0.3333333333333333,12.0,CYP-FRA,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.746,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,1388.477,23505.585,7.23596274197156,10.064993331470156,0.4465355978959079,304.0,UN_DESA,844667.0,0.0003599051460516393,,,,
1994,CYP,PRT,0,,,0.0,12.0,CYP-PRT,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.725,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,99.692,9977.624,4.602085433026167,9.208100264808579,0.6225480571961592,21.6,UN_DESA,844667.0,2.557220774577437e-05,,,,
1994,CYP,RUS,3,,,0.25,12.0,CYP-RUS,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.428,0,0,0,0,1,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,293.768,1982.233,5.682790340176779,7.59197926600273,0.5358787297714287,4306.2,UN_DESA,844667.0,0.00509810374976174,,,,
1994,CYP,GBR,5,,,0.4166666666666667,12.0,CYP-GBR,496,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3351.566,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,1245.905,21532.357,7.12761745245994,9.977312059517393,0.4517899795749877,12054.2,UN_DESA,844667.0,0.014270949380051547,,,,
1994,CYP,ISL,0,,,0.0,12.0,CYP-ISL,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877.538,0,0,0,0,0,0,1,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,6.611,24941.828,1.888734928351441,10.124301512458198,0.9518210930434207,11.2,UN_DESA,844667.0,1.325966327558671e-05,,,,
1994,CYP,SWE,0,,,0.0,12.0,CYP-SWE,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.676,0,0,0,0,0,0,1,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,228.7,25940.344,5.432411101028736,10.163554719154902,0.5537390349579553,302.2,UN_DESA,844667.0,0.0003577741287394914,,,,
1994,CYP,GRC,12,,,1.0,12.0,CYP-GRC,502,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,957.4807,0,0,0,0,0,0,0,1,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,115.055,10968.169,4.745410274902538,9.302752629584418,0.6094752360596924,7851.6,UN_DESA,844667.0,0.009295497515588984,,,,
1994,CYP,BIH,0,,,0.0,12.0,CYP-BIH,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.936,0,0,0,0,0,1,0,1,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,,,,,,22.6,UN_DESA,844667.0,2.6756106252523184e-05,,,,
1994,CYP,HRV,0,,,0.0,12.0,CYP-HRV,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.526,0,0,0,0,0,1,0,1,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,16.669,3684.259,2.813550706960951,8.211824698921358,0.8500847101216115,28.2,UN_DESA,844667.0,3.338593789031654e-05,,,,
1994,CYP,AUT,7,,,0.5833333333333334,12.0,CYP-AUT,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.312,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,202.854,25584.781,5.3124865084622295,10.149752961499606,0.5627221361565852,117.6,UN_DESA,844667.0,0.00013922646439366046,,,,
1994,CYP,ESP,0,,,0.0,12.0,CYP-ESP,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.373,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,531.801,13399.66,6.27626935921332,9.502984612482772,0.49781928017219146,51.8,UN_DESA,844667.0,6.132594264958853e-05,,,,
1994,CYP,CHE,0,,,0.0,12.0,CYP-CHE,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,305.911,43896.033,5.723294209974209,10.689579230515456,0.5330971705136743,125.2,UN_DESA,844667.0,0.00014822409304495143,,,,
1994,CYP,SVK,0,,,0.0,12.0,CYP-SVK,746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.65,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,16.046,2989.669,2.7754595973314644,8.002917957915638,0.8567537102297124,45.2,UN_DESA,844667.0,5.351221250504637e-05,,,,
1994,CYP,ROU,0,,,0.0,12.0,CYP-ROU,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.923,0,0,0,0,0,0,0,1,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,30.376,1317.048,3.4136528229295013,7.183148147548373,0.7572242601061221,1790.6,UN_DESA,844667.0,0.0021198886661844252,,,,
1994,CYP,FIN,0,,,0.0,12.0,CYP-FIN,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.392,0,0,0,0,0,0,1,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,103.621,20406.2,4.640740011986669,9.92359405522613,0.6189674183444496,163.8,UN_DESA,844667.0,0.00019392257540545564,,,,
1994,CYP,NLD,0,,,0.0,12.0,CYP-NLD,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932.357,0,0,0,0,0,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,383.091,24970.81,5.948272558869959,10.1254628216744,0.5181579422385179,160.0,UN_DESA,844667.0,0.00018942376107981016,,,,
1994,CYP,EST,0,,,0.0,12.0,CYP-EST,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.896,0,0,0,0,1,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,2.507,1711.265,0.9190868191761564,7.444988142086521,0.6129230850012742,9.4,UN_DESA,844667.0,1.1128645963438847e-05,,,,
1994,CYP,LTU,0,,,0.0,12.0,CYP-LTU,749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.294,0,0,0,0,1,0,0,0,0,0,0,0,0,8.004,12525.318,2.079941416721487,9.435507314852321,,,,,,31.0,UN_DESA,844667.0,3.670085370921322e-05,,,,
